"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",2,2,6,3,2,2,2,3,5,6,3,1,1,2,4,2,1,1,3,1,2,3,5,2,5,8,9,2,1,5,2,1,1,4,4,4,3,2,2,3,5,3,2,7,1,2,1,4,6,6,1,5,4,3,4,2,4,2,3,4,1,4,2,2,4,2,6,4,1,3,3,1,2,7,5,2,6,3,2,5,3,4,3,2,5,4,6,6,1,2,1,1,2,3,1,3,2,2,4,2,1,6,1,2,2,3,8,4,6,2,8,10,2,5,3,3,5,10,3,6,1,3,3,3,1,2,4,5,7,3,4,1,4,2,4,4,3,6,2,1,6,5,2,6,1,7,1,6,13,2,1,2,2,3,11,4,4,5,8,3,8,2,1,4,3,1,5,3,7,1,2,1,1,3,1,3,5,3,5,10,3,2,5,3,2,1,7,3,1,5,3,2,4,3,3,8,6,1,6,9
"12",2,3,7,2,2,2,2,4,6,5,3,1,2,2,4,2,1,2,3,1,2,3,5,2,5,9,11,3,2,5,2,1,1,4,6,4,2,2,3,3,5,3,2,7,2,2,1,4,7,6,2,5,5,4,4,3,3,2,2,4,1,3,2,2,5,2,6,4,1,3,2,1,2,8,5,1,6,5,2,6,3,6,3,3,4,4,6,7,1,2,1,1,2,3,1,3,2,2,4,2,2,6,1,2,3,2,9,5,5,2,8,12,3,6,1,3,5,9,5,8,1,3,3,3,2,3,5,6,7,3,6,1,5,2,4,5,3,8,3,1,7,5,2,7,1,7,1,7,13,3,1,2,2,5,12,3,5,6,8,3,6,2,1,4,3,1,5,3,7,1,2,1,1,3,2,3,5,4,6,13,4,2,6,4,2,1,9,4,1,3,3,4,5,3,2,8,7,1,6,13
"13",2,2,6,2,3,2,2,4,6,5,4,1,2,2,4,2,1,3,3,1,2,4,4,2,5,8,11,4,3,5,1,1,1,4,6,5,3,2,3,3,5,3,2,8,3,1,1,4,7,7,2,4,5,3,5,3,3,2,2,3,1,4,2,2,5,2,7,3,1,5,2,1,4,8,4,1,5,7,3,7,3,7,3,4,4,4,6,6,1,3,1,1,3,4,1,3,1,2,6,2,2,6,1,2,4,3,8,5,4,2,8,13,2,6,1,4,6,11,6,10,1,4,3,3,2,4,5,9,8,5,8,1,5,2,5,6,3,8,3,1,9,6,2,6,1,8,1,9,15,3,1,2,2,6,14,3,6,9,7,3,4,1,1,5,4,2,5,3,8,1,2,1,1,5,3,5,5,5,8,14,4,3,6,4,3,1,11,5,1,3,3,3,5,3,2,9,7,1,4,14
"14",3,2,6,2,3,2,2,5,5,5,6,1,2,3,5,2,1,4,3,1,2,3,4,2,8,8,11,4,3,3,1,1,1,4,6,5,3,3,4,3,6,3,1,9,3,2,1,6,8,10,2,5,5,3,5,4,2,2,1,3,1,4,3,3,4,2,6,3,1,7,2,1,4,5,4,1,4,8,4,8,5,8,3,5,4,5,5,8,1,3,1,2,3,4,1,2,1,2,7,2,3,6,1,3,4,4,10,6,4,2,7,13,2,6,1,3,6,14,8,9,1,6,3,2,2,3,5,9,8,5,9,1,4,2,5,7,3,8,3,1,11,8,2,6,1,9,1,12,16,3,1,2,2,7,15,2,6,9,10,4,6,1,1,5,4,1,6,3,7,1,2,1,1,6,4,6,6,6,9,13,5,2,7,5,3,1,14,6,1,4,3,4,6,3,2,9,9,1,4,17
"15",3,3,6,2,3,2,1,6,5,5,8,1,1,4,6,2,1,5,3,1,1,3,4,2,10,11,11,4,4,3,1,1,1,4,9,7,3,3,6,3,7,1,2,12,3,2,1,7,8,13,2,5,4,4,5,3,3,3,2,4,1,3,3,4,4,2,7,3,1,8,2,1,5,5,5,1,4,8,3,8,5,8,3,7,2,5,5,8,1,3,1,3,3,5,1,2,2,2,7,2,3,8,1,4,5,4,15,7,4,2,7,14,2,7,2,3,6,15,9,9,1,6,2,3,2,3,4,10,9,5,9,1,5,2,6,8,3,8,4,2,10,7,2,7,1,10,1,17,19,4,1,2,2,11,16,2,8,11,10,4,6,1,2,5,3,1,5,3,6,1,2,1,1,6,5,6,7,7,10,16,4,2,8,4,4,1,14,8,1,3,3,3,8,4,3,11,9,1,3,21
"16",3,3,8,2,3,3,1,8,5,6,8,2,1,4,5,2,1,5,3,1,1,2,4,2,9,10,13,3,3,3,1,2,1,4,9,8,3,3,5,4,9,1,2,14,3,3,2,8,8,12,2,7,5,4,6,4,3,4,3,4,1,4,2,3,5,2,6,4,1,9,3,1,5,5,4,1,5,7,2,8,5,10,4,8,2,4,5,9,1,3,1,3,4,5,1,2,2,2,8,2,3,8,1,4,7,4,19,6,4,2,8,15,3,9,3,4,6,16,10,9,1,6,2,3,3,3,4,11,10,7,9,1,5,2,8,9,3,8,6,3,10,8,3,5,2,10,1,20,19,4,1,3,2,12,16,3,9,12,11,5,6,1,3,6,3,1,5,3,6,1,2,1,1,6,6,8,6,7,9,14,5,2,9,5,4,1,15,5,1,4,3,3,10,4,3,11,10,1,3,22
"17",3,2,7,2,4,5,1,9,5,5,9,2,2,3,5,3,1,4,4,2,1,2,4,2,10,11,15,3,2,4,1,2,2,4,10,9,2,4,6,4,8,1,2,14,4,3,2,9,6,13,1,8,6,4,6,4,3,6,3,4,1,6,2,3,5,2,6,4,2,9,3,1,5,6,4,2,8,8,3,8,6,9,5,7,2,5,4,8,1,2,1,3,3,4,1,2,1,3,8,1,3,9,1,5,6,5,17,6,6,3,10,18,4,11,3,4,6,16,7,9,1,6,2,4,3,4,4,13,10,8,10,2,6,3,8,9,3,7,5,4,12,9,4,6,2,11,2,20,18,5,1,5,3,12,15,4,9,14,13,5,6,1,4,6,4,1,5,3,6,1,2,1,2,7,6,8,6,8,10,17,5,2,10,5,3,1,16,5,1,4,3,2,14,4,3,15,11,1,4,24
"18",3,3,7,3,4,4,2,11,5,5,11,2,3,3,6,3,1,4,5,1,2,2,4,2,9,13,17,3,1,5,1,1,2,4,12,10,2,5,6,3,7,1,2,14,5,3,2,11,5,14,2,7,7,5,7,4,3,7,3,4,1,7,2,2,6,1,6,5,2,10,3,1,4,4,7,2,8,7,4,9,6,10,5,6,2,5,4,8,1,2,2,3,3,4,1,3,2,4,9,2,4,12,1,6,7,7,20,7,6,3,13,24,4,10,4,4,7,17,8,10,1,5,2,5,4,5,5,14,10,9,11,3,5,3,8,9,4,9,6,4,12,13,5,7,2,11,3,23,19,6,1,5,3,13,16,5,9,16,11,6,6,1,4,7,4,1,7,3,6,1,2,1,3,9,7,8,8,10,13,15,6,2,10,7,3,1,21,6,2,4,3,2,17,6,4,16,11,1,4,26
"19",3,4,7,3,4,4,2,12,5,6,11,2,2,3,8,5,2,4,5,1,2,2,3,2,9,14,15,3,1,5,1,1,3,4,15,9,2,4,6,4,7,1,2,17,4,3,2,13,5,14,3,7,7,4,6,4,3,5,4,4,1,6,2,1,7,1,7,5,1,12,3,1,5,4,7,3,10,7,4,7,7,12,5,5,3,6,4,8,1,3,2,4,3,5,1,2,2,4,10,3,3,15,1,7,8,8,22,7,8,3,12,23,5,10,5,5,7,20,7,9,1,5,3,5,5,4,4,13,10,10,13,3,5,4,7,12,5,10,5,5,12,14,6,7,2,15,3,24,22,5,2,6,2,14,20,7,10,17,13,7,6,1,6,8,4,2,8,3,6,1,2,1,5,12,9,8,8,11,12,17,7,3,12,6,3,1,24,6,2,4,5,2,20,9,3,19,14,1,4,27
"20",2,4,8,1,5,4,2,13,5,5,14,3,2,3,9,4,2,4,5,1,2,2,3,2,10,14,14,3,2,6,1,1,3,5,15,6,2,4,8,4,7,1,2,19,4,3,2,12,5,14,3,7,7,3,6,3,3,4,5,5,1,6,2,1,7,2,5,6,1,9,4,1,6,4,9,3,10,8,3,8,7,15,5,6,3,10,4,8,1,3,2,4,3,5,1,3,3,4,9,3,4,16,1,7,8,9,21,7,8,5,12,24,5,11,5,7,7,21,8,10,1,7,4,5,5,4,4,15,12,12,13,4,4,4,8,11,6,13,6,6,14,15,7,7,1,15,5,30,22,5,2,7,2,17,20,8,13,18,13,7,6,1,6,8,3,3,10,4,6,1,2,1,4,14,10,9,8,12,13,20,8,2,10,6,3,1,24,8,2,4,7,3,21,10,3,20,13,1,5,28
"21",2,4,7,1,5,5,2,15,7,7,11,2,2,3,8,4,2,4,5,1,2,2,2,3,11,14,13,3,2,4,1,1,3,5,14,6,3,4,9,3,8,1,2,21,4,4,2,11,5,14,3,5,6,4,7,2,3,4,6,5,1,6,2,1,7,3,4,6,1,9,5,1,8,3,8,5,12,7,4,7,6,16,5,6,3,13,3,7,2,3,4,3,5,4,1,4,3,5,11,4,5,13,1,9,7,12,22,8,8,6,11,24,5,12,6,8,7,18,7,12,1,7,4,5,5,3,5,17,14,12,14,6,7,4,7,11,7,11,6,6,16,20,9,9,1,19,4,34,21,7,2,10,1,17,22,9,13,16,15,7,8,2,8,8,5,3,12,4,7,1,3,1,5,16,13,12,10,13,15,20,7,2,12,7,4,1,22,10,3,4,8,4,24,10,3,20,17,1,5,30
"22",2,4,9,1,6,5,2,15,9,8,12,3,3,2,8,6,2,5,6,1,2,3,3,4,7,14,15,3,2,2,1,1,3,6,16,7,2,4,7,3,7,1,2,25,6,3,3,11,4,14,3,3,8,4,9,3,4,6,7,6,1,6,3,2,7,3,3,8,1,10,6,1,10,2,9,5,12,7,3,4,5,16,5,6,3,14,2,7,2,2,3,3,8,4,1,4,3,5,12,5,4,14,1,10,9,15,27,10,8,8,11,26,6,13,7,8,8,16,8,11,1,8,4,6,5,4,5,18,15,14,13,7,6,6,5,11,8,12,8,8,16,21,9,10,2,20,4,34,24,10,1,12,2,18,24,8,15,17,15,7,9,2,8,7,6,3,12,4,9,2,3,1,6,16,14,12,10,12,18,22,9,2,13,6,5,2,24,10,3,4,10,4,26,13,3,21,16,2,4,34
"23",3,4,11,1,6,4,2,12,10,7,12,4,4,3,6,7,2,4,7,1,2,3,3,4,7,12,18,4,2,2,1,1,2,7,21,9,2,4,7,3,6,1,2,31,5,3,3,9,4,16,3,4,7,5,10,4,4,9,7,7,1,7,3,2,5,4,4,9,1,9,6,1,11,1,7,6,12,9,3,4,5,16,5,7,3,16,2,8,2,2,4,3,7,3,2,3,4,6,13,6,4,11,1,14,7,18,27,11,7,7,13,27,9,13,7,9,9,20,9,12,1,8,4,6,7,4,6,23,16,15,15,7,6,8,6,11,9,14,9,6,18,24,8,13,2,21,2,35,27,12,1,14,3,22,23,9,15,19,18,9,8,3,7,6,8,3,14,5,8,2,4,1,6,18,15,13,12,14,21,23,13,2,12,8,3,2,24,12,4,5,10,5,28,11,4,22,17,1,5,40
"24",4,3,13,1,5,4,2,14,10,6,16,4,4,3,6,8,2,6,7,1,2,4,3,4,8,15,21,5,2,1,1,1,3,7,25,9,2,5,7,2,6,1,2,29,6,3,4,7,4,17,3,3,8,6,10,4,4,9,6,8,1,7,3,2,5,4,4,9,2,12,7,2,12,1,7,6,12,9,3,5,5,19,6,7,3,17,2,8,3,3,4,3,8,4,2,3,5,6,11,6,5,10,1,17,7,21,28,12,9,7,17,25,12,16,9,12,10,21,10,14,1,7,4,5,9,4,7,25,17,14,17,8,8,9,7,13,14,17,10,6,20,28,8,11,2,22,2,35,24,10,1,14,3,21,24,11,16,22,17,8,9,3,7,6,8,3,16,5,9,2,4,1,6,20,17,15,14,16,19,24,13,2,12,9,3,2,26,14,3,6,13,5,29,12,5,25,15,1,6,39
"25",4,2,15,1,5,4,2,16,8,7,20,3,7,3,7,10,2,7,7,1,2,3,3,5,9,19,27,5,3,1,2,1,2,7,25,10,2,5,8,2,7,1,3,28,6,3,6,9,4,18,3,3,10,5,11,4,5,10,5,8,1,6,4,3,5,4,4,11,1,12,6,2,12,1,5,4,13,10,2,6,4,18,7,7,3,18,3,8,2,3,4,2,8,3,3,4,5,6,9,7,5,8,1,18,8,24,30,11,9,9,18,30,13,20,8,10,9,21,10,14,1,7,5,4,8,3,7,26,17,13,17,9,10,10,8,12,20,19,14,6,24,30,10,11,4,23,2,35,26,12,2,18,4,23,25,10,15,22,21,9,8,3,8,6,9,4,16,7,9,3,4,1,7,20,18,16,13,16,19,25,13,4,12,9,4,2,27,18,4,7,13,6,28,14,5,30,17,1,6,37
"26",6,2,13,1,6,4,2,17,7,5,23,5,8,3,7,11,2,7,8,2,2,4,5,5,11,21,27,5,5,2,2,2,2,7,24,10,2,5,8,1,7,2,3,30,7,3,6,9,5,24,4,4,11,6,13,3,4,11,5,7,1,7,6,4,5,7,3,13,1,14,7,3,13,1,6,5,14,10,2,6,4,19,7,8,4,22,4,10,2,3,4,2,8,2,4,4,5,6,9,8,6,8,2,19,8,25,32,12,12,8,20,29,14,20,9,11,11,21,11,18,2,6,5,4,9,2,8,25,16,12,22,11,10,11,9,12,22,17,16,7,22,31,9,13,4,18,2,35,30,14,2,20,5,26,26,10,14,25,23,9,8,3,9,6,10,4,17,8,9,3,4,1,8,25,20,15,12,17,23,29,15,4,13,10,3,2,28,19,5,6,17,5,33,14,5,35,15,1,7,42
"27",6,2,12,1,6,4,3,17,8,5,22,7,8,2,8,10,3,9,8,3,3,4,4,5,9,22,30,5,6,3,2,3,3,8,22,9,2,6,8,2,9,2,4,29,9,3,6,11,7,26,5,4,10,6,12,2,3,12,5,6,1,7,6,5,5,7,3,14,1,14,7,4,10,1,8,5,16,9,2,7,4,23,7,9,4,23,4,9,2,5,4,2,8,2,4,6,6,8,9,10,5,8,2,20,7,24,33,15,12,8,23,30,15,20,12,11,12,18,12,21,2,7,7,4,9,2,8,28,16,14,23,11,9,12,9,11,23,18,16,5,21,30,8,14,3,18,3,38,27,14,3,22,5,26,26,12,14,28,21,10,6,3,9,6,10,5,21,8,9,4,5,2,12,29,20,13,10,17,27,32,16,4,12,14,4,3,30,19,5,6,18,5,27,13,6,31,15,1,7,43
"28",5,3,12,1,6,4,3,21,7,6,27,8,6,2,7,11,3,11,7,3,2,5,5,5,9,21,33,6,8,3,2,2,3,8,23,11,2,7,9,2,9,2,3,26,9,5,6,6,6,28,6,5,12,6,13,2,4,12,5,7,1,7,8,6,5,6,3,14,1,11,7,4,11,1,8,5,17,8,3,7,5,24,9,10,4,24,3,11,3,6,3,2,9,2,4,7,7,8,9,11,6,7,3,20,6,29,35,15,14,8,29,29,17,21,13,11,10,19,12,22,1,6,10,6,10,3,7,30,18,16,21,10,9,15,10,12,23,19,18,6,20,31,9,17,4,17,4,39,27,16,2,23,4,29,24,14,17,22,24,12,8,3,7,9,12,4,25,8,11,5,5,2,9,31,22,12,12,18,28,30,20,7,12,15,5,3,28,20,5,7,19,5,25,16,6,32,16,1,10,39
"29",5,2,12,1,7,3,2,26,7,7,31,12,6,3,6,12,4,9,6,3,2,5,8,6,10,19,33,8,9,3,2,2,1,7,20,11,3,8,10,2,10,3,3,31,11,4,7,7,4,27,8,6,13,8,11,4,4,13,4,7,1,7,9,5,6,6,3,16,1,11,8,3,11,1,9,5,21,9,3,7,4,27,8,12,4,25,3,13,2,7,4,2,12,2,5,8,5,11,9,12,6,11,4,23,6,29,38,15,15,9,32,28,19,29,11,10,11,19,12,22,1,9,10,6,11,4,7,31,21,20,23,10,10,16,11,12,29,20,18,6,24,35,11,19,4,19,3,41,30,12,3,21,4,28,23,14,17,21,26,10,10,5,8,10,11,4,25,8,11,5,5,2,10,37,21,13,11,18,28,31,22,8,16,15,7,4,27,20,5,10,20,5,24,14,4,37,19,2,12,40
"30",6,3,11,1,8,2,2,31,8,5,36,14,7,2,7,13,3,9,4,4,2,6,6,7,9,19,36,7,11,4,3,2,1,9,20,10,3,9,11,2,10,3,3,32,12,3,7,8,4,29,8,7,11,9,13,4,4,13,3,7,1,8,9,5,8,6,4,21,1,10,9,3,13,1,9,5,20,8,4,9,3,26,7,10,4,29,3,13,2,7,2,3,14,3,5,7,5,13,9,13,7,12,4,27,7,27,37,21,16,10,34,29,20,27,13,10,14,22,12,25,1,11,11,5,11,6,8,36,22,22,23,12,11,16,12,12,32,22,18,7,27,35,13,20,3,22,4,35,26,12,2,26,4,33,25,15,18,22,25,12,10,5,10,10,12,4,24,4,13,5,6,3,12,39,24,11,12,19,27,36,23,10,18,17,9,3,30,24,5,12,20,6,21,18,4,38,23,2,13,40
"31",7,4,12,1,8,3,3,29,10,6,35,17,6,2,7,11,3,12,5,6,2,6,5,7,9,19,38,7,11,5,2,2,1,9,25,8,3,9,12,3,12,3,4,36,11,1,7,9,5,27,7,7,11,9,14,5,4,15,3,7,1,9,10,6,9,7,5,24,1,10,9,3,16,1,7,3,21,8,4,11,4,25,7,9,4,27,3,13,2,7,3,5,14,3,5,7,5,15,11,14,8,17,5,30,8,30,41,26,16,12,36,31,24,27,15,11,13,23,14,28,1,11,11,8,11,5,9,37,22,20,24,14,11,17,13,15,37,25,21,7,32,45,13,21,2,22,3,36,28,12,2,26,5,37,28,19,19,24,25,14,10,4,8,10,9,4,23,4,15,6,6,3,16,36,27,11,16,23,28,37,26,10,20,19,9,4,31,23,5,12,23,8,21,22,4,38,29,3,15,39
